dataset,model,seed,iter,best_score,hyperparams
electricity,COA-BiLSTM,42,93,0.8288,"{""hidden_dim"":250,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47900000000000004}"
electricity,COA-BiLSTM,42,94,0.841,"{""hidden_dim"":252,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.482}"
electricity,COA-BiLSTM,42,95,0.8295,"{""hidden_dim"":254,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.485}"
electricity,COA-BiLSTM,42,96,0.8284,"{""hidden_dim"":256,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.488}"
electricity,COA-BiLSTM,42,97,0.8607,"{""hidden_dim"":258,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.491}"
electricity,COA-BiLSTM,42,98,0.8437,"{""hidden_dim"":260,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.494}"
electricity,COA-BiLSTM,42,99,0.8508,"{""hidden_dim"":262,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.497}"
electricity,COA-BiLSTM,123,0,0.2405,"{""hidden_dim"":64,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.2}"
electricity,COA-BiLSTM,123,1,0.3118,"{""hidden_dim"":66,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.203}"
electricity,COA-BiLSTM,123,2,0.3301,"{""hidden_dim"":68,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.20600000000000002}"
electricity,COA-BiLSTM,123,3,0.3706,"{""hidden_dim"":70,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.20900000000000002}"
electricity,COA-BiLSTM,123,4,0.3483,"{""hidden_dim"":72,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.21200000000000002}"
electricity,COA-BiLSTM,123,5,0.4007,"{""hidden_dim"":74,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.21500000000000002}"
electricity,COA-BiLSTM,123,6,0.4053,"{""hidden_dim"":76,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.218}"
electricity,COA-BiLSTM,123,7,0.4198,"{""hidden_dim"":78,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.221}"
electricity,COA-BiLSTM,123,8,0.4248,"{""hidden_dim"":80,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.224}"
electricity,COA-BiLSTM,123,9,0.4446,"{""hidden_dim"":82,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.227}"
electricity,COA-BiLSTM,123,10,0.44,"{""hidden_dim"":84,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23}"
electricity,COA-BiLSTM,123,11,0.4667,"{""hidden_dim"":86,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.233}"
electricity,COA-BiLSTM,123,12,0.4614,"{""hidden_dim"":88,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23600000000000002}"
electricity,COA-BiLSTM,123,13,0.4813,"{""hidden_dim"":90,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23900000000000002}"
electricity,COA-BiLSTM,123,14,0.4864,"{""hidden_dim"":92,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.24200000000000002}"
electricity,COA-BiLSTM,123,15,0.4856,"{""hidden_dim"":94,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.245}"
electricity,COA-BiLSTM,123,16,0.4944,"{""hidden_dim"":96,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.248}"
electricity,COA-BiLSTM,123,17,0.4947,"{""hidden_dim"":98,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.251}"
electricity,COA-BiLSTM,123,18,0.5249,"{""hidden_dim"":100,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.254}"
electricity,COA-BiLSTM,123,19,0.5185,"{""hidden_dim"":102,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.257}"
electricity,COA-BiLSTM,123,20,0.514,"{""hidden_dim"":104,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.26}"
electricity,COA-BiLSTM,123,21,0.5437,"{""hidden_dim"":106,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.263}"
electricity,COA-BiLSTM,123,22,0.5293,"{""hidden_dim"":108,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.266}"
electricity,COA-BiLSTM,123,23,0.5346,"{""hidden_dim"":110,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.269}"
electricity,COA-BiLSTM,123,24,0.5315,"{""hidden_dim"":112,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.272}"
electricity,COA-BiLSTM,123,25,0.5668,"{""hidden_dim"":114,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.275}"
electricity,COA-BiLSTM,123,26,0.5456,"{""hidden_dim"":116,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.278}"
electricity,COA-BiLSTM,123,27,0.563,"{""hidden_dim"":118,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.281}"
electricity,COA-BiLSTM,123,28,0.5632,"{""hidden_dim"":120,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.28400000000000003}"
electricity,COA-BiLSTM,123,29,0.5964,"{""hidden_dim"":122,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.28700000000000003}"
electricity,COA-BiLSTM,123,30,0.5945,"{""hidden_dim"":124,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29000000000000004}"
electricity,COA-BiLSTM,123,31,0.5871,"{""hidden_dim"":126,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29300000000000004}"
electricity,COA-BiLSTM,123,32,0.5974,"{""hidden_dim"":128,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29600000000000004}"
electricity,COA-BiLSTM,123,33,0.5913,"{""hidden_dim"":130,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29900000000000004}"
electricity,COA-BiLSTM,123,34,0.6139,"{""hidden_dim"":132,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.30200000000000005}"
electricity,COA-BiLSTM,123,35,0.6105,"{""hidden_dim"":134,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.305}"
electricity,COA-BiLSTM,123,36,0.6026,"{""hidden_dim"":136,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.308}"
electricity,COA-BiLSTM,123,37,0.6049,"{""hidden_dim"":138,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.311}"
electricity,COA-BiLSTM,123,38,0.6351,"{""hidden_dim"":140,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.314}"
electricity,COA-BiLSTM,123,39,0.6331,"{""hidden_dim"":142,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.317}"
electricity,COA-BiLSTM,123,40,0.6178,"{""hidden_dim"":144,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.32}"
electricity,COA-BiLSTM,123,41,0.6433,"{""hidden_dim"":146,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.323}"
electricity,COA-BiLSTM,123,42,0.6448,"{""hidden_dim"":148,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.326}"
electricity,COA-BiLSTM,123,43,0.6549,"{""hidden_dim"":150,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.329}"
electricity,COA-BiLSTM,123,44,0.6437,"{""hidden_dim"":152,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.332}"
electricity,COA-BiLSTM,123,45,0.6525,"{""hidden_dim"":154,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.335}"
electricity,COA-BiLSTM,123,46,0.6444,"{""hidden_dim"":156,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.338}"
electricity,COA-BiLSTM,123,47,0.6645,"{""hidden_dim"":158,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.34099999999999997}"
electricity,COA-BiLSTM,123,48,0.684,"{""hidden_dim"":160,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.344}"
electricity,COA-BiLSTM,123,49,0.668,"{""hidden_dim"":162,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.347}"
electricity,COA-BiLSTM,123,50,0.6826,"{""hidden_dim"":164,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.35}"
electricity,COA-BiLSTM,123,51,0.6762,"{""hidden_dim"":166,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.353}"
electricity,COA-BiLSTM,123,52,0.682,"{""hidden_dim"":168,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.356}"
electricity,COA-BiLSTM,123,53,0.6993,"{""hidden_dim"":170,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.359}"
electricity,COA-BiLSTM,123,54,0.6862,"{""hidden_dim"":172,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.362}"
electricity,COA-BiLSTM,123,55,0.7008,"{""hidden_dim"":174,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.365}"
electricity,COA-BiLSTM,123,56,0.6907,"{""hidden_dim"":176,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.368}"
electricity,COA-BiLSTM,123,57,0.7047,"{""hidden_dim"":178,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.371}"
electricity,COA-BiLSTM,123,58,0.7041,"{""hidden_dim"":180,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.374}"
electricity,COA-BiLSTM,123,59,0.7189,"{""hidden_dim"":182,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.377}"
electricity,COA-BiLSTM,123,60,0.7224,"{""hidden_dim"":184,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.38}"
electricity,COA-BiLSTM,123,61,0.7359,"{""hidden_dim"":186,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.383}"
electricity,COA-BiLSTM,123,62,0.7468,"{""hidden_dim"":188,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.386}"
electricity,COA-BiLSTM,123,63,0.7103,"{""hidden_dim"":190,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.389}"
electricity,COA-BiLSTM,123,64,0.7169,"{""hidden_dim"":192,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.392}"
electricity,COA-BiLSTM,123,65,0.7289,"{""hidden_dim"":194,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.395}"
electricity,COA-BiLSTM,123,66,0.7466,"{""hidden_dim"":196,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.398}"
electricity,COA-BiLSTM,123,67,0.7286,"{""hidden_dim"":198,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.401}"
electricity,COA-BiLSTM,123,68,0.7647,"{""hidden_dim"":200,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.404}"
electricity,COA-BiLSTM,123,69,0.7476,"{""hidden_dim"":202,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.40700000000000003}"
electricity,COA-BiLSTM,123,70,0.7465,"{""hidden_dim"":204,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41000000000000003}"
electricity,COA-BiLSTM,123,71,0.7609,"{""hidden_dim"":206,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41300000000000003}"
electricity,COA-BiLSTM,123,72,0.7753,"{""hidden_dim"":208,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41600000000000004}"
electricity,COA-BiLSTM,123,73,0.7571,"{""hidden_dim"":210,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41900000000000004}"
electricity,COA-BiLSTM,123,74,0.7661,"{""hidden_dim"":212,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.42200000000000004}"
electricity,COA-BiLSTM,123,75,0.7891,"{""hidden_dim"":214,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.425}"
electricity,COA-BiLSTM,123,76,0.7659,"{""hidden_dim"":216,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.428}"
electricity,COA-BiLSTM,123,77,0.7811,"{""hidden_dim"":218,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.431}"
electricity,COA-BiLSTM,123,78,0.7846,"{""hidden_dim"":220,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.434}"
electricity,COA-BiLSTM,123,79,0.7825,"{""hidden_dim"":222,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.437}"
electricity,COA-BiLSTM,123,80,0.7796,"{""hidden_dim"":224,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44}"
electricity,COA-BiLSTM,123,81,0.7905,"{""hidden_dim"":226,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.443}"
electricity,COA-BiLSTM,123,82,0.8078,"{""hidden_dim"":228,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44599999999999995}"
electricity,COA-BiLSTM,123,83,0.8126,"{""hidden_dim"":230,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44899999999999995}"
electricity,COA-BiLSTM,123,84,0.812,"{""hidden_dim"":232,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.452}"
electricity,COA-BiLSTM,123,85,0.8112,"{""hidden_dim"":234,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.455}"
electricity,COA-BiLSTM,123,86,0.808,"{""hidden_dim"":236,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.458}"
electricity,COA-BiLSTM,123,87,0.8181,"{""hidden_dim"":238,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.461}"
electricity,COA-BiLSTM,123,88,0.8083,"{""hidden_dim"":240,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.464}"
electricity,COA-BiLSTM,123,89,0.8018,"{""hidden_dim"":242,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.467}"
electricity,COA-BiLSTM,123,90,0.8278,"{""hidden_dim"":244,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47000000000000003}"
electricity,COA-BiLSTM,123,91,0.8136,"{""hidden_dim"":246,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47300000000000003}"
electricity,COA-BiLSTM,123,92,0.8329,"{""hidden_dim"":248,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47600000000000003}"
electricity,COA-BiLSTM,123,93,0.8404,"{""hidden_dim"":250,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47900000000000004}"
electricity,COA-BiLSTM,123,94,0.842,"{""hidden_dim"":252,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.482}"
electricity,COA-BiLSTM,123,95,0.828,"{""hidden_dim"":254,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.485}"
electricity,COA-BiLSTM,123,96,0.8396,"{""hidden_dim"":256,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.488}"
electricity,COA-BiLSTM,123,97,0.8466,"{""hidden_dim"":258,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.491}"
electricity,COA-BiLSTM,123,98,0.8585,"{""hidden_dim"":260,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.494}"
electricity,COA-BiLSTM,123,99,0.8467,"{""hidden_dim"":262,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.497}"
electricity,COA-BiLSTM,999,0,0.2552,"{""hidden_dim"":64,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.2}"
electricity,COA-BiLSTM,999,1,0.3115,"{""hidden_dim"":66,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.203}"
electricity,COA-BiLSTM,999,2,0.3457,"{""hidden_dim"":68,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.20600000000000002}"
electricity,COA-BiLSTM,999,3,0.3533,"{""hidden_dim"":70,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.20900000000000002}"
electricity,COA-BiLSTM,999,4,0.353,"{""hidden_dim"":72,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.21200000000000002}"
electricity,COA-BiLSTM,999,5,0.3797,"{""hidden_dim"":74,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.21500000000000002}"
electricity,COA-BiLSTM,999,6,0.4056,"{""hidden_dim"":76,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.218}"
electricity,COA-BiLSTM,999,7,0.4169,"{""hidden_dim"":78,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.221}"
electricity,COA-BiLSTM,999,8,0.4325,"{""hidden_dim"":80,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.224}"
electricity,COA-BiLSTM,999,9,0.4305,"{""hidden_dim"":82,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.227}"
electricity,COA-BiLSTM,999,10,0.4509,"{""hidden_dim"":84,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23}"
electricity,COA-BiLSTM,999,11,0.4406,"{""hidden_dim"":86,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.233}"
electricity,COA-BiLSTM,999,12,0.4612,"{""hidden_dim"":88,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23600000000000002}"
electricity,COA-BiLSTM,999,13,0.4717,"{""hidden_dim"":90,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23900000000000002}"
electricity,COA-BiLSTM,999,14,0.4835,"{""hidden_dim"":92,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.24200000000000002}"
electricity,COA-BiLSTM,999,15,0.472,"{""hidden_dim"":94,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.245}"
electricity,COA-BiLSTM,999,16,0.4958,"{""hidden_dim"":96,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.248}"
electricity,COA-BiLSTM,999,17,0.5007,"{""hidden_dim"":98,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.251}"
electricity,COA-BiLSTM,999,18,0.5019,"{""hidden_dim"":100,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.254}"
electricity,COA-BiLSTM,999,19,0.5123,"{""hidden_dim"":102,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.257}"
electricity,COA-BiLSTM,999,20,0.5157,"{""hidden_dim"":104,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.26}"
electricity,COA-BiLSTM,999,21,0.5264,"{""hidden_dim"":106,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.263}"
electricity,COA-BiLSTM,999,22,0.5353,"{""hidden_dim"":108,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.266}"
electricity,COA-BiLSTM,999,23,0.5502,"{""hidden_dim"":110,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.269}"
electricity,COA-BiLSTM,999,24,0.5657,"{""hidden_dim"":112,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.272}"
electricity,COA-BiLSTM,999,25,0.54,"{""hidden_dim"":114,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.275}"
electricity,COA-BiLSTM,999,26,0.5663,"{""hidden_dim"":116,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.278}"
electricity,COA-BiLSTM,999,27,0.5447,"{""hidden_dim"":118,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.281}"
electricity,COA-BiLSTM,999,28,0.5832,"{""hidden_dim"":120,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.28400000000000003}"
electricity,COA-BiLSTM,999,29,0.5777,"{""hidden_dim"":122,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.28700000000000003}"
electricity,COA-BiLSTM,999,30,0.589,"{""hidden_dim"":124,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29000000000000004}"
electricity,COA-BiLSTM,999,31,0.6006,"{""hidden_dim"":126,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29300000000000004}"
electricity,COA-BiLSTM,999,32,0.6065,"{""hidden_dim"":128,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29600000000000004}"
electricity,COA-BiLSTM,999,33,0.5991,"{""hidden_dim"":130,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29900000000000004}"
electricity,COA-BiLSTM,999,34,0.5889,"{""hidden_dim"":132,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.30200000000000005}"
electricity,COA-BiLSTM,999,35,0.622,"{""hidden_dim"":134,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.305}"
electricity,COA-BiLSTM,999,36,0.6139,"{""hidden_dim"":136,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.308}"
electricity,COA-BiLSTM,999,37,0.6034,"{""hidden_dim"":138,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.311}"
electricity,COA-BiLSTM,999,38,0.6174,"{""hidden_dim"":140,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.314}"
electricity,COA-BiLSTM,999,39,0.6189,"{""hidden_dim"":142,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.317}"
electricity,COA-BiLSTM,999,40,0.6364,"{""hidden_dim"":144,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.32}"
electricity,COA-BiLSTM,999,41,0.6239,"{""hidden_dim"":146,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.323}"
electricity,COA-BiLSTM,999,42,0.6363,"{""hidden_dim"":148,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.326}"
electricity,COA-BiLSTM,999,43,0.664,"{""hidden_dim"":150,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.329}"
electricity,COA-BiLSTM,999,44,0.6452,"{""hidden_dim"":152,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.332}"
